id,pagefrom,title,description,sentanalyze,photolink,newslink
36,nur.kz,Музей мира и согласия ликвидируют в Нур-Султане,"Согласно постановлению, опубликованному на сайте, знаменитая ""пирамида"" перейдет ""Центру Нурсултана Назарбаева по развитию межконфессионального и межцивилизационного диалога"", который был создан в мае этого года.  Как передает телеканал ""Алматы"", ссылаясь на главу управления комитета по делам религий МИОР Мерекегуль Карабаеву, 18 сентября в ""пирамиде"" состоится секретариат съезда лидеров мировых и традиционных религий.  Кроме того, национальную картинную галерею ""Астана"", находившуюся во Дворце Мира и Согласия, исключают из списка особо важных объектов государственной собственности.  Но музей пока работает, пишет издание со ссылкой на Карабаеву.",-1,https://netstorage-nur.akamaized.net/images/a373fd93fa761116.jpeg?imwidth=900,https://www.nur.kz/1803455-muzej-mira-i-soglasia-likvidiruut-v-nur-sultane.html
37,tengrinews,Казахстанские сериалы: что смотреть на ivi,"Летние месяцы – лучшее время для того, чтобы окунуться в мир отличного юмора и развлечений. Особенно здорово потратить остаток лета на знакомство с работами казахстанских актеров и режиссеров. Специально для онлайн-сервиса IVI мы собрали подборку из самых смешных и качественных казахстанских сериалов – вы можете посмотреть их на сайте совершенно бесплатно.  Ата-ана. Бала-шага   Что случается, когда семейная пара с двумя подрастающими сыновьями переезжает из села Кордай в Алматы? Конечно же, всех членов семьи ждет трудная, но веселая адаптация к городской жизни. По мнению критиков, режиссер Асар Абулхаиров снял настоящий жизненный ситком, в котором роли заботливых родителей исполнили актеры Ерболат Алкожаев и Дарига Бадыкова. Родственная любовь, оптимизм и чувство юмора – вот рецепт, который спасает героев от ужасов мегаполиса.  Q-елі   Юмористический проект ""Q-елi"" знакомит зрителя с популярным и компактным жанром скетчкома – серии коротких комедийных сцен, не всегда связанных между собой по смыслу, но выходя",1,https://mix.tn.kz/userdata/news/2019/news_372705/thumb_b/photo_284994.jpg,https://mix.tn.kz/mixnews/kazahstanskie-serialyi-chto-smotret-na-ivi-372705/
38,nur.kz,"""Что стоит за этой красотой"": Масимов о работе Назарбаева на посту президента","Тизер картины опубликовал в своем Twitter пресс-секретарь Первого Президента Айдос Укибай.  ""Этот фильм мог бы иметь другие названия, как «Жизнь за кадром» или «Вне официального протокола». Однако в самом конце съемок у нас получился немного иной сюжет, который выходил за рамки задуманного"" , - рассказал о фильме Укибай. В фильме отечественные и зарубежные политики поделятся своим мнением о Нурсултане Назарбаеве и его работе на посту главы государства.  ""Мы видим его, когда все глянцевое. Как будто без проблем он выходит и принимает решения. Но что стоит за этой красотой, какие человеческие переживания?"" - приведены в картине слова Карима Масимова.",1,https://netstorage-nur.akamaized.net/images/2a223954d7ce4371.jpg?imwidth=900,https://www.nur.kz/1803460-cto-stoit-za-etoj-krasotoj-masimov-rasskazal-o-rabote-nazarbaeva-na-postu-prezidenta.html
39,nur.kz,Смартфон из золота за 2 млн тенге выпустили в честь Дня столицы,"Как передает телеканал, вдохновением для новой коллекции послужило переименование столицы в Нур-Султан.  В линейку вошли 4 товара.  Кнопочный телефон, который выполнен из золота 999-й пробы и украшен гербом страны и надписью с названием столицы. Цена за эксклюзивный мобильный - 1,5 млн тенге.",1,https://netstorage-nur.akamaized.net/images/81814cf5c3a575d6.png?imwidth=900,https://www.nur.kz/1803450-smartfon-iz-zolota-za-2-mln-tenge-vypustili-v-cest-dna-stolicy.html
40,tengrinews,Незабытый подвиг. Как двое солдат остановили бензовоз без тормозов ценою своей жизни,"Все в мире покроется пылью забвенья, Лишь двое не знают ни смерти, ни тленья: Лишь дело героя да речь мудреца Проходят столетья, не зная конца. Фирдоуси  Им было всего по 20 лет. Веселые солдаты, ожидающие дембель и возвращения к родным. И если бы не трагедия 1968 года, они бы этого обязательно дождались. TengriMIX в рамках проекта ""Герои среди нас"" вспоминает, как парни пожертвовали жизнью ради других.    Прошло больше полувека, однако, наверняка, есть те, кто все еще помнит злосчастный день лета 1968 года. 19 июня 20-летний рядовой Юра Директорчук сел за руль бензовоза и выехал из расположения части. В кабине находился его 22-летний напарник Анатолий Духович. Им было поручено развезти топливо по нескольким военным объектам.",1,https://mix.tn.kz/userdata/news/2019/news_372076/thumb_b/photo_284708.png,https://mix.tn.kz/mixnews/nezabyityiy-podvig-dvoe-soldat-ostanovili-benzovoz-tormozov-372076/
41,nur.kz,Шесть часов тушили крупнейший за последнее время пожар в Алматинской области,"В Алматинской области 40 гектаров выгорело из-за загоревшегося сухостоя. Пожар полыхал у трассы Алматы-Баканас. По словам очевидцев, в огне погибло множество степных животных, передает КТК.",-1,https://netstorage-nur.akamaized.net/images/73e9af343bc3d582.jpg?impolicy=common-image&imwidth=700,https://www.nur.kz/1803457-sest-casov-tusili-krupnejsij-za-poslednee-vrema-pozar-v-almatinskoj-oblasti-foto-video.html
42,tengrinews,Сангвиник-Наурыз и флегматик-кумыс. Как темперамент влияет на поведение и карьеру,"Все родители хотят видеть своих детей успешными и счастливыми. Для этого важно дать ребенку хороший старт. При этом нелишним будет проявить внимание и узнать его получше, чтобы родительский ""толчок"" помог взлететь, а не скатиться. Психолог Виктор Гребенников рассказал TengriMIX о том, как помочь ребенку, изучив детский темперамент, а также о том, какую работу лучше поручать людям с определенным характером.  Врач и философ Гиппократ делил людей на подвижных, шустрых сангвиников, страстных, вспыльчивых холериков, невозмутимых, неспешных флегматиков и впечатлительных, ранимых меланхоликов.  ""Темперамент определяется наследственностью и устойчиво проявляется в течение всей жизни человека. Его определяют при помощи специальных тестов. Также темперамент можно попробовать распознать самому. Например, сангвиник более активный, радостный, легкий на подъем; холерик - взрывной, скандальный человек, который не будет молчать; флегматик - уравновешенный, рассудительный; меланхолик - чуткий, с неравнодушием относящийся ко в",1,https://mix.tn.kz/userdata/news/2019/news_372347/thumb_b/photo_284874.jpg,https://mix.tn.kz/mixnews/sangvinik-nauryiz-flegmatik-kumyis-temperament-vliyaet-372347/
43,tengrinews,Собаки-ищейки научились выявлять рак легких с точностью 97 процентов,"Три собаки породы бигль успешно продемонстрировали, что они способны выявлять рак легких по запаху – первый шаг в выявлении специфических биомаркеров заболевания. Исследователи говорят, что способности собак могут привести к разработке эффективного, безопасного и недорогого средства для массового скрининга рака.  Спустя восемь недель обучения гончие собаки, выбранные за их превосходные обонятельные рецепторы, могли различать образцы сыворотки крови, взятые у пациентов со злокачественным раком легких, от здоровых контролей с 97-процентной точностью. Двойное слепое исследование опубликовано в июльском выпуске журнала американской ассоциации остеопатов.  Ученые использовали собак для разбора слоев запаха до выявления ими сигнальных биомаркеров. Собак заводили в комнату с образцами сыворотки крови на уровне носа. Некоторые образцы были взяты у пациентов с немелкоклеточным раком легкого; другие были взяты у здоровых контролей. После тщательного обнюхивания образца собаки садились, что указывало на положительный ре",1,https://mix.tn.kz/userdata/news/2019/news_372392/thumb_b/photo_284624.jpg,https://mix.tn.kz/mixnews/sobaki-ischeyki-nauchilis-vyiyavlyat-rak-legkih-tochnostyu-372392/
44,nur.kz,"Водителя автобуса, разбившего баллонным ключом автомобиль карагандинца, уволили","«Он уволен. Кроме того, он будет обязан за свой счет восстановить автомобиль, который он разбил баллонным ключом», - сообщил заведующим сектором ГУ «Отдел ЖКХ, пассажирского транспорта и автодорог» акимата Караганды Искандер Кабидулла. Автомобилист написал заявление в полицию, возбуждено уголовное дело по факту хулиганства.  Напомним, автовладелец сделал замечание водителю автобуса по поводу соблюдения правил дорожного движения. Тот отреагировал агрессивно и, покинув водительское кресло с баллонным ключом в руках, разбил переднюю часть авто.",1,https://netstorage-nur.akamaized.net/images/a088b628f68b4c3b.jpg?imwidth=900,https://www.nur.kz/1803454-voditela-avtobusa-razbivsego-ballonnym-klucom-avtomobil-karagandinca-uvolili.html
45,tengrinews,Одаренные дети Казахстана выступили с концертом в Алматы,"В театре Казахской национальной академии искусств имени Т. К. Жургенова состоялся заключительный гала-концерт IV Академии творчества Клубов ЮНЕСКО.  На мероприятии участники в возрасте от 12 до 18 лет из всех уголков Казахстана в номинациях музыкального, вокального и хореографического искусства продемонстрировали отточенные навыки в своих концертных номерах и выступили с популярной этно-фолк-группой ""Аркаим"".",1,https://mix.tn.kz/userdata/news/2019/news_372389/thumb_b/photo_284619.jpg,https://mix.tn.kz/mixnews/odarennyie-deti-kazahstana-vyistupili-s-kontsertom-v-almatyi-372389/
46,nur.kz,Влад Топалов и Регина Тодоренко сыграли свадьбу в Италии,"Российский певец Влад Топалов и украинская телеведущая Регина Тодоренко сыграли вторую свадьбу в Италии. Фото с празднования торжества появились в Instagram, передает NUR.KZ.",1,https://netstorage-nur.akamaized.net/images/8049630f721d795e.jpg?impolicy=common-image&imwidth=700,https://www.nur.kz/1803452-vlad-topalov-i-regina-todorenko-sygrali-svadbu-v-italii.html
47,tengrinews,Дизайнеры превратили страны-участницы Олимпиады-2020 в персонажей аниме,"У каждой страны, культуры есть свой уникальный характер, который художники стараются изобразить на своих холстах. Такую попытку предприняли и участники команды  World flags. Японские дизайнеры поразмыслили над тем, как бы выглядели страны-участницы Олимпийских игр в Токио, если бы они были людьми. О том, что у них получилось, в материале TengriMIX.  На Играх-2020 примут участие 205 государств. Местные дизайнеры в каждом из костюмов героев использовали элементы культуры государств-участников и изображения их флагов. Все персонажи выполнили в стиле аниме.",1,https://mix.tn.kz/userdata/news/2019/news_372095/thumb_b/photo_284561.jpg,https://mix.tn.kz/mixnews/dizayneryi-prevratili-stranyi-uchastnitsyi-olimpiadyi-2020-372095/
48,nur.kz,"""Белоснежка. Сказка для взрослых"" и другие интригующие премьеры этого сезона","Представляеи вам очередную порцию киноновинок в нашей сегодняшней подборке от Nurtv.kz. К примеру, фильм ""Мидуэй"", основанный на реальных событиях или комедийная драма ""Маленькие секреты большой компании"".",1,https://netstorage-nur.akamaized.net/images/61a5c38e9229d734.png?imwidth=900,https://www.nur.kz/1803378-belosnezka-skazka-dla-vzroslyh-i-drugie-intriguusie-premery-etogo-sezona.html
49,tengrinews,Почему растет интерес к персонализированному питанию,"Персонализированное питание все чаще становится объектом пристального внимания ученых и медиков. Самым крупным и широкомасштабным экспериментом в мире по изучению индивидуальных реакций организма на ту или иную пищу стало исследование под названием Predict, начатое в прошлом году профессором генетической эпидемиологии Королевского колледжа в Лондоне (Великобритания) Тимом Спектором и эпидемиологом Сарой Берри с участием профессора Эндрю Чана из Гарвардской медицинской школы (США) и других ученых.  Уникальность исследования также заключается в том, что в нем участвуют 700 идентичных близнецов. У них были собраны практически все данные о том, что может повлиять на обмен веществ в организме: состав микробиоты кишечника, продолжительность сна, уровень физической подготовки, структура жировой ткани и др. После приема стандартного набора блюд близнецов обследуют по трем показателям: уровни глюкозы, инсулина и триглицеридов в крови.  Исследование требует от участников выдержки и терпения. Сначала они в условиях стац",1,https://mix.tn.kz/userdata/news/2019/news_372285/thumb_b/photo_284495.jpg,https://mix.tn.kz/mixnews/pochemu-rastet-interes-k-personalizirovannomu-pitaniyu-372285/
50,nur.kz,Европа подверглась нашествию ядовитых гусениц походных шелкопрядов,"Германия, Голландия и другие европейские страны борются с нашествием гусениц дубовых походных шелкопрядов. Волоски на их теле токсичны для человека и могут вызвать аллергическую реакцию или раздражение кожи.",-1,https://netstorage-nur.akamaized.net/images/6ca41d31eb45effb.jpg?imwidth=900,https://www.nur.kz/1803451-evropa-podverglas-nasestviu-adovityh-gusenic-pohodnyh-selkopradov.html
51,nur.kz,Пострадавший в ДТП студент скончался в Алматы,"20-летний студент медуниверситета Асылбек Жумабаев, пострадавший в ДТП, скончался в Алматы. Печальную новость опубликовала Instagram-страница университета, передает NUR.KZ.",-1,https://netstorage-nur.akamaized.net/images/25af31b936129a6d.jpg?impolicy=common-image&imwidth=700,https://www.nur.kz/1803448-postradavsij-v-dtp-student-skoncalsa-v-almaty.html
52,tengrinews,"Взрыв, который сделал казахстанцев арысцами","Есть в Казахстане один город. В котором уже четыре раза за 10 лет взрываются боеприпасы. В последний раз было особенно громко и страшно. Трагедия напугала всех. TengriMIX рассказывает, как беда объединила казахстанцев и что мы можем сделать, чтобы подобное не повторилось.  Совсем недавно в Арыси жили 40 тысяч человек. Каждый был занят повседневными делами, мечтал, ходил на работу, растил детей... Сейчас же в городе только брошенные домашние животные, полицейские, пожарные и военные. А ведь всего около полутора месяцев назад все в стране говорили о том, как здорово, что у нас мирное небо над головой и не слышно залпов орудия...  Говорят, что горе обнажает человеческую душу. И если у одних были благородные ее порывы, то другие думали о собственной выгоде. И если одни повышали плату за такси для покидающих Арысь жителей, то другие торопились накормить их и напоить. И не важно, полицейские это были или простые жители. Главное, что дело делалось. А еще нашлись и третьи, которых обычно называют диванными войсками,",-1,https://mix.tn.kz/userdata/news/2019/news_372229/thumb_b/photo_284461.jpg,https://mix.tn.kz/mixnews/vzryiv-kotoryiy-sdelal-kazahstantsev-aryistsami-372229/
53,tengrinews,"""Справились! Но какой ценой?"" - ""Премьер-министр"" Ундасынов о вкладе Казахстана в победу в ВОВ","22 июня 1941 года в четыре часа утра фашистская Германия без объявления начала войну против Советского Союза.  В 12 часов дня нарком иностранных дел СССР Вячеслав Молотов выступил по радио с речью, в которой сообщил о нападении Германии и начале войны. Чуть позже его речь зачитал диктор Левитан. Так для советских граждан началась Великая Отечественная война. В Казахстане внезапно начавшаяся война, впрочем как и во всех других союзных республиках, разделила жизнь населения на два периода – довоенный и военный.  Началась глубокая перестройка всех отраслей народного хозяйства. Эта была очень сложная работа, которую нужно было осуществить в кратчайшее время, так как военное положение диктовало иные условия, иные сроки.  В осуществлении всех перечисленных мероприятий особая и главная роль принадлежала правительству республики, которое тогда именовалось Советом Народных Комиссаров Казахской ССР (с марта 1946 года – Совет министров Казахской ССР), возглавлял его Нуртас Дандыбаевич Ундасынов.  Нуртас Ундасынов был на",-1,https://mix.tn.kz/userdata/news/2019/news_372057/thumb_b/photo_284319.png,https://mix.tn.kz/mixnews/spravilis-kakoy-tsenoy-premer-ministr--undasyinov-vklade-372057/
54,tengrinews,Кому не рекомендуется спать ночью при свете,"Привычка спать при включенном свете или телевизоре может способствовать увеличению веса. Таковы данные исследования, опубликованного в JAMA Internal Medicine. Правда, как уточняют ученые, такие последствия угрожают главным образом женщинам.  Всего в исследовании, которое проводилось на протяжении шести лет в США, приняли участие порядка 44 000 женщин в возрасте от 35 до 74 лет. Они не были сменными работниками, которым периодически приходится спать в дневное время, не страдали онкологическими или сердечно-сосудистыми заболеваниями, не были любительницами поспать днем или беременными.  После анализа полученных данных ученые обнаружили, что женщины, которые спали ночью с включенным светом или телевизором, имели на 17 процентов больше шансов набрать пять и более лишних килограммов веса за пять лет. Примечательно, что на эти показатели не влияли ни рацион питания, ни уровень физической активности.  Воздействие искусственного света ночью подавляет действие гормона сна мелатонина и нарушает естественный цикл сна и",1,https://mix.tn.kz/userdata/news/2019/news_372153/thumb_b/photo_284322.jpg,https://mix.tn.kz/mixnews/komu-ne-rekomenduetsya-spat-nochyu-pri-svete-372153/
55,tengrinews,Рак и питание,"Ранее в статье ""Рак - это война клонов"" мною был описан современный портрет рака - болезни современной цивилизации. Рак - это комплексное геномное заболевание, являющееся результатом множества мутаций, ведущих к неконтролируемому росту раковых клеток. Болезнь развивается исподволь, постепенно распространяя свои ""щупальца"" на близлежащие органы и ткани. В последующем происходит экспансия путем безудержного размножения раковых клеток. В результате рак постепенно захватывает отдаленные территории организма больного и ""душит"" его огромным количеством метастатических раковых клеток.  В большинстве случаев рак лечится путем хирургического удаления опухоли, остатки которой затем уничтожаются с помощью радиационных лучей и токсических лекарств, называемых химиопрепаратами. Однако проблемы указанных методов в том, что, наряду с раковой опухолью, уничтожаются или страдают здоровые клетки и ткани организма. Результат - побочные эффекты, такие как тошнота, рвота, выпадение волос и многие другие.  Современная стратегия бо",1,https://mix.tn.kz/userdata/news/2019/news_372035/thumb_b/photo_284176.jpg,https://mix.tn.kz/mixnews/rak-i-pitanie-372035/
56,vlast.kz,Журналиста «Настоящего времени» депортируют из Казахстана,"Журналиста телеканала «Настоящее время», гражданку Кыргызстана Жазгуль Эгембердиеву, депортируют из Казахстана и запретят пребывание в республике на пять лет. Такое решение вынес суд столицы в ночь с пятницы на субботу.  «Казахстанский суд выдворил из страны журналиста ""Азаттык"" из Киргизии. Суд мог назначить штраф, но он выдворил журналиста. У Жазгуль Эгембердиевой был обратный билет на завтра и она могла бы вылететь сама, оплатив сегодня штраф. Я хочу сказать нашему суду, всех не выдворите. Выдворите одних, приедут другие», - сообщила в своем Facebook адвокат жрналиста Хамида Айткалиева.  Как пояснила сама Эгембердиева в разговоре с Vластью, вылететь домой она должна была в субботу, 6 июля, в 15:15.",-1,https://vlast.kz/media/pages/oe/1562351163adnar_1000x768.jpg,https://vlast.kz/novosti/34262-zurnalista-nastoasego-vremeni-deportiruut-iz-kazahstana.html
57,vlast.kz,Токаев поставил задачи перед новым министром культуры и спорта,"Касым-Жомарт Токаев принял министра культуры и спорта Актоты Раимкулову, которая доложила президенту о текущей деятельности и среднесрочных планах министерства, сообщила Акорда.  Глава государства поставил перед новым министром ряд задач по дальнейшему совершенствованию законодательства и нормативно-правовой базы, а также по реализации программ «Рухани жаңғыру» и «Сакральный Казахстан», проектов в сферах туризма, спорта, культуры и языковой политики.  Также Токаев указал на необходимость активной работы по повышению социального уровня жизни деятелей культуры и спорта, улучшению взаимодействия с местными исполнительными органами и бизнес-структурами.",1,https://vlast.kz/media/pages/co/1562333158wllkl_1000x768.jpg,https://vlast.kz/novosti/34261-tokaev-postavil-zadaci-pered-novym-ministrom-kultury-i-sporta.html
58,vlast.kz,Президент подписал поправки в бюджет на 2019-2021 годы,"Главой государства подписан закон «О внесении изменений и дополнений в закон Республики Казахстан «О республиканском бюджете на 2019-2021 годы», сообщила Акорда.  Уточнение проводилось с сохранением показателей прогноза социально-экономического развития страны на 2019 год, в итоге и основные параметры республиканского бюджета на текущий год остаются без изменений.  Уточнение расходной части бюджета осуществлено по трем направлениям. Первое. Снижение долговой нагрузки населения по потребительским кредитам. Так, в качестве прямой и адресной финансовой помощи за каждого заемщика, отнесенного к категории граждан, оказавшихся в сложной жизненной ситуации, государство погасит основной долг и начисленное по нему вознаграждение в общем размере до 300 тыс. тенге. На эти цели предусматриваются расходы в размере 89,2 млрд тенге.  Вместе с тем правительство сократило на те же 700 млн тенге резерв правительства – с 72,9 до 72,2 млрд тенге. Часть данных средств будет направлена на устранение последствий ЧС в городе Арысь.",-1,https://vlast.kz/media/pages/96/1562332900hrbi2_1000x768.jpg,https://vlast.kz/novosti/34260-prezident-podpisal-popravki-v-budzet-na-2019-2021-gody.html
59,vlast.kz,Состояние двух пострадавших в Арыси вызывает опасения у медиков,"Алия Иксанова, Vласть  Состояние двух пострадавших в результате взрывов боеприпасов в Арыси вызывает опасения у медиков, сообщил министр здравоохранения республики Елжан Биртанов.  «Сегодня опасение вызывает состояние двух пациентов. Один ребёнок находится в реанимации Детской городской больницы №2 в городе Нур-Султан и молодой человек семнадцати лет в реанимации областной детской больницы Туркестанской области в городе Шымкент», - сказал Биртанов журналистам на пресс-конференции в пятницу.  Он отметил, что все необходимые лечебные мероприятия проводятся в полном объеме, лучшие специалисты мобилизованы для оказания помощи.  2 июля сообщалось, что из больниц выписаны 39 пострадавших в Арыси, с стационарах города Шымкент и Туркестанской области остаются 32 человек, из них 1 подросток в реанимации. Еще 4 пациента по линии санитарной авиации были переведены в клиники Алматы и столицы, из них 2-е находятся в отделении реанимации.  Ранее глава Минздрава сообщал, что за медицинской обратились 409 человек, 329 из них",-1,https://vlast.kz/media/pages/xh/156231981830mxf_1000x768.jpg,https://vlast.kz/novosti/34254-sostoanie-dvuh-postradavsih-v-arysi-vyzyvaet-opasenia-u-medikov.html
60,vlast.kz,Суд над вице-министром МОН Суханбердиевой начнется 9 июля,"Судебное разбирательство по делу вице-министра образования и науки Эльмиры Суханбердиевой начнется 9 июля, сообщает «Казинформ» со ссылкой на пресс-службу столичного суда.  Эльмира Суханбердиева подозревается в злоупотреблении полномочиями, получении взятки и незаконной предпринимательской деятельности.  В начале июня стало известно, что специализированный межрайонный следственный суд столицы санкционировал ей меру пресечения в виде содержания под стражей до 2 августа.",-1,https://vlast.kz/media/pages/c0/15623062697ho8g_1000x768.jpg,https://vlast.kz/novosti/34245-sud-nad-vice-ministrom-mon-suhanberdivoj-nacnetsa-9-iula.html
61,vlast.kz,Кратковременные дожди и град ожидаются в выходные на севере Казахстана,"В выходные дни 6-8 июля на севере Казахстана ожидаются кратковременные дожди, на юге же республики будет жаркая и сухая погода, сообщает РГП «Казгидромет».  «Произошла перестройка тропосферных потоков с меридиональных на широтные, и на Казахстан начали поступать воздушные массы с Атлантики. На северные области республики в выходные и праздничные дни будут оказывать влияние атмосферные фронты, связанные с циклонами, перемещающимися через северные районы Европейской части России и Западную Сибирь. С ними местами ожидаются кратковременные дожди с грозами, при грозах шквалистое усиление ветра и возможен град», - говорится в прогнозе синоптиков.  Между тем на южные области смещаются воздушные массы с центральных районов Атлантики, Азорский антициклон вызовет жаркую и сухую погоду. По данным «Казгидромета», в южной половине Казахстана температура воздуха будет выше средних многолетних значений на 1-3°С, а кратковременные дожди возможны преимущественно в горных районах.",-1,https://vlast.kz/media/pages/sw/1562307986o170x_1000x768.jpg,https://vlast.kz/novosti/34246-kratkovremennye-dozdi-i-grad-ozidautsa-v-vyhodnye-na-severe-kazahstana.html
62,vlast.kz,"«Со временем все сервисы станут электронными, казахстанцам просто незачем будет ходить в ЦОНы»","Казахстан уже несколько лет занимается переводом государственных услуг в электронный формат. Цифровизация, объявленная приоритетным направлением, должна привести к практически полному переводу госуслуг в электронный формат и сделать посещение госучреждений ненужным. Председатель правления госкорпорации «Правительство для граждан», единого провайдера государственных услуг в Казахстане, Асемгуль Балташева в интервью Vласти рассказывает о том, как изменятся госуслуги в скором будущем.  Сколько сейчас госуслуг оказывает корпорация «Правительство для граждан»?  В этом году госкорпорации «Правительство для граждан» исполнилось 3 года. Сделано немало, но, как говорится, еще многое предстоит сделать. Сегодня мы имеем 328 фронт-офисов госкорпорации по Казахстану и оказываем 635 госуслуг из 742 имеющихся в реестре. Это более 85% от всех госуслуг. Естественно, что «Правительство для граждан» сопровождает граждан всю жизнь, начиная с самого рождения. Это и свидетельство о рождении, первое удостоверение личности, первый п",1,https://vlast.kz/media/pages/l4/1562134609b96sb_1140x540.jpg,https://vlast.kz/beeline-business/34195-so-vremenem-vse-servisy-stanut-elektronnymi-kazahstancam-prosto-nezacem-budet-hodit-v-cony.html
63,vlast.kz,«КазМунайГаз» поставил цель по достижению 100% безопасности на производстве,"В понедельник в столице состоялся V ежегодный форум генеральных директоров нацкомпании «КазМунайГаз». Мероприятие проводится с целью оценки текущего состояния охраны труда и окружающей среды в группе компаний «КазМунайГаз» и совершенствования культуры безопасности, сообщил департамент по связям с общественностью компании.  В работе форума приняли участие руководители КМГ и дочерних и зависимых организаций, представители ряда казахстанских и зарубежных компаний. Впервые для обсуждения задач компании и проблемных вопросов были приглашены представители подрядных организаций.  Председатель правления КМГ Алик Айдарбаев в ходе выступления на форуме отметил необходимость изменения культуры мышления и вовлеченности всех сотрудников в вопросы труда, промышленной безопасности и охраны окружающей среды. Кроме того, достижение нулевых показателей должно стать первоочередной целью для партнеров и подрядчиков компании. В текущем году планируется установить особый контроль за соблюдением ими норм ОТОС.  «В этом году мы запу",1,https://vlast.kz/media/pages/kl/1562040627xs11n_1000x768.jpg,https://vlast.kz/novosti/34162-kazmunajgaz-postavil-cel-po-dostizeniu-100-bezopasnosti-na-proizvodstve.html
64,vlast.kz,Безводный Казахстан Как изменение климата повлияет на экономику Казахстана в недалеком будущем и что нужно делать уже сейчас,"Согласно данным Группы Всемирного банка, страны Центральной Азии наиболее уязвимы к последствиям изменения климата, что ставит под удар и экономику. В зоне первоочередного риска сельское хозяйство, урон которому вскоре может нанести дефицит воды, увеличение засухи и долгая аномальная жара. На встрече Public talk, проведенной Vластью совместно с Всемирным банком, эксперты обсудили экономические риски, которые ждут Казахстан и как стране следует начинать адаптироваться к климатическим изменениям.  Как отметила в начале модератор дискуссии Настя Гончарова, 2018 год был назван самым теплым в истории планеты. В атмосферу за этот год было выброшено более 40 млрд тонн углекислого газа. «В разных экономиках эта цифра чуть-чуть отличается, но в целом около 90% углекислого газа образуется от сжигания природных источников топлива», – также рассказала она.  Гаянэ Минасян, ведущий специалист по экологии и природным ресурсам Всемирного банка в Центральной Азии, отметила, что за последние 25 лет экономика Казахстана росла д",-1,https://vlast.kz/media/upload/longrid/878eadd932b8c62da0ebcd161487292d.jpg,https://vlast.kz/obsshestvo/34203-bezvodnyj-kazahstan.html
65,vlast.kz,Расщеплённое единство Власти Алматы впервые за 11 лет разрешили провести митинг. Репортаж из сквера за кинотеатром,"Этим воскресным утром вибрации митинга ощущались уже на подъезде к кинотеатру Сары-Арка, сплошь усыпанному группами полицейских и таксистов, доставлявших людей к месту события. Стоило только выйти из машины, ты сразу же сталкивался с волонтёрами и горожанами, которые протягивали листовки с правилами поведения на сегодняшней акции. Они благодарили друг друга за участие и спрашивали друг друга о том, что побудило каждого из них прийти сегодня в сквер за кинотеатром. По дороге к нему студентка одного из государственных вузов по имени Арай рассказывала о том, что идёт на митинг целенаправленно, поскольку потрясена получением разрешения, которого алматинский активист Альнур Ильяшев тщетно добивался 35 раз: «Но если говорить не только об этом, то меня беспокоит политическая ситуация в стране, и очень сильно. Особенно цензура. Хочется, чтобы её не было, чтобы мнения могли свободно выражаться».  За зданием кинотеатра прибывающих людей ждала россыпь активистов, раздающих наклейки с лозунгами против ограничений мирных",1,https://vlast.kz/media/upload/longrid/5ca42d2a19bdbcf00f1b4d52bbfd9d30_1440xauto.jpg,https://vlast.kz/obsshestvo/34138-rasseplennoe-edinstvo.html
66,vlast.kz,Поможет ли стране Национальный совет общественного доверия? Как активисты относятся к идее президента Токаева,"Юна Коростелёва, Vласть  12 июня президент Касым-Жомарт Токаев подписал указ о создании Национального совета общественного доверия, который должен помочь наладить диалог с обществом. Токаев поручил администрации президента в месячный срок провести консультации с лидерами политических партий, неправительственных организаций, представителями гражданского сектора по вопросам формирования совета и порядка его работы. И по итогам консультаций внести на рассмотрение президента состав и положение о совете.  Vласть поговорила с экспертами и активистами о том, поможет ли совет диалогу в обществе.  Толганай Умбеталиева, политолог:  — Я думаю, что основная причина, по которой создается Национальный совет общественного доверия — наличие определенных дистанций или определенных проблем между властью и обществом. Есть очень много вопросов, которые вызывают недовольство у населения, поэтому такой диалог был необходим. Высокий рост протестности, высокий уровень недовольства населения — тем, как власть решает проблемы и какая",-1,https://vlast.kz/media/upload/longrid/optimized/130ecd4d8f646389147f19d879ae580c_1440xauto.jpg,https://vlast.kz/obsshestvo/33956-pomozet-li-strane-nacionalnyj-sovet-obsestvennogo-doveria.html
